445,1065
0,1075
463,1097
0,1107
496,1130
539,1163
0,1173
0,1195
360,1197
561,1230
879,1263
0,1293
0,1293
852,1297
856,1330
1147,1363
493,1397
0,1428
816,1430
0,1440
0,1462
0,1463
670,1463
870,1497
512,1530
0,1540
0,1548
793,1563
605,1597
642,1630
0,1662
615,1663
0,1673
1004,1697
0,1728
910,1730
0,1746
0,1748
1386,1763
7,1780
298,1797
672,1830
0,1840
0,1848
344,1863
813,1897
567,1930
0,1950
0,1960
905,1963
814,1997
1049,2030
0,2058
0,2060
464,2063
638,2097
684,2130
0,2140
0,2148
845,2163
577,2197
833,2230
0,2262
924,2263
0,2273
887,2297
0,2328
227,2330
0,2346
0,2348
817,2363
596,2397
711,2430
0,2446
0,2448
555,2463
0,2495
874,2497
0,2507
0,2521
1000,2530
0,2540
950,2563
447,2597
697,2630
0,2662
670,2663
810,2697
0,2728
948,2730
0,2740
778,2763
927,2797
910,2830
0,2862
505,2863
0,2873
549,2897
0,2928
770,2930
0,2946
0,2948
654,2963
847,2997
859,3030
0,3046
0,3048
633,3063
537,3097
564,3130
0,3159
0,3160
420,3163
606,3197
733,3230
336,3263
0,3295
664,3297
0,3307
573,3330
0,3361
549,3363
0,3380
0,3381
399,3397
394,3430
0,3452
489,3463
517,3497
854,3530
0,3562
639,3563
0,3573
912,3597
0,3628
871,3630
0,3640
0,3661
453,3663
0,3673
915,3697
819,3730
692,3763
0,3795
933,3797
0,3807
795,3830
0,3861
1161,3863
0,3880
0,3893
896,3897
548,3930
870,3963
0,3991
0,3993
686,3997
835,4030
887,4063
741,4097
0,4128
820,4130
0,4140
0,4161
1047,4163
487,4197
840,4230
0,4259
0,4260
656,4263
794,4297
918,4330
907,4363
0,4395
911,4397
0,4407
1159,4430
0,4461
689,4463
0,4480
0,4481
845,4497
710,4530
983,4563
0,4579
0,4593
759,4597
628,4630
673,4663
0,4691
0,4693
1018,4697
571,4730
662,4763
781,4797
0,4813
835,4830
0,4840
0,4861
811,4863
0,4873
897,4897
796,4926
687,4930
0,4940
1142,4963
398,4997
607,5030
0,5062
761,5063
0,5073
834,5097
0,5128
800,5130
0,5146
0,5148
612,5163
0,5195
642,5197
0,5207
0,5219
883,5230
610,5263
596,5297
0,5317
0,5326
773,5330
699,5363
597,5397
0,5424
0,5426
753,5430
887,5463
831,5497
565,5530
0,5549
0,5556
778,5563
806,5597
750,5630
0,5654
0,5660
777,5663
603,5697
1206,5730
0,5758
0,5760
990,5763
762,5797
615,5830
938,5863
0,5873
0,5890
814,5897
832,5930
728,5963
0,5987
0,5993
902,5997
1217,6030
1094,6063
0,6091
0,6093
680,6097
766,6130
729,6163
722,6197
798,6230
0,6261
894,6263
0,6273
1004,6297
0,6328
685,6330
0,6346
0,6348
706,6363
871,6397
790,6430
0,6446
0,6448
864,6463
902,6497
885,6530
0,6546
0,6548
1066,6563
675,6597
787,6630
0,6662
824,6663
0,6673
896,6697
0,6728
754,6730
0,6746
0,6748
886,6763
776,6797
0,6819
1102,6830
368,6863
678,6897
0,6928
533,6930
0,6940
985,6963
0,6995
513,6997
0,7013
0,7014
1211,7030
718,7063
713,7097
0,7112
0,7115
359,7130
609,7163
639,7197
0,7212
0,7214
538,7230
539,7263
889,7297
0,7328
755,7330
0,7340
1146,7363
0,7395
390,7397
0,7413
0,7414
776,7430
572,7463
841,7497
0,7513
0,7515
800,7530
613,7563
0,7574
1170,7597
1212,7630
400,7663
0,7695
872,7697
0,7707
736,7730
0,7761
932,7763
0,7780
0,7781
803,7797
885,7830
1006,7863
0,7873
0,7881
842,7897
727,7930
687,7963
0,7995
792,7997
0,8007
836,8030
0,8061
938,8063
0,8080
0,8081
817,8097
864,8130
1040,8163
0,8180
0,8181
598,8197
842,8230
0,8241
819,8263
927,8297
893,8330
0,8361
895,8363
0,8373
868,8397
0,8428
806,8430
0,8446
0,8448
700,8463
861,8497
808,8530
0,8540
0,8548
797,8563
870,8597
755,8630
0,8661
896,8663
0,8673
1010,8697
0,8728
781,8730
0,8746
0,8748
590,8763
784,8797
0,8819
589,8830
962,8863
614,8897
0,8928
1055,8930
0,8940
998,8963
0,8995
652,8997
0,9013
0,9015
459,9030
786,9063
642,9097
0,9112
0,9115
756,9130
655,9163
927,9197
0,9212
0,9214
740,9230
758,9263
618,9297
0,9328
895,9330
