777,1064
0,1074
962,1096
0,1106
1116,1129
1298,1163
0,1173
0,1194
1344,1196
1243,1229
817,1263
0,1292
0,1292
957,1296
967,1329
1145,1363
319,1396
0,1428
1386,1429
1386,1432
1386,1435
1386,1438
1388,1440
1388,1443
1388,1446
1388,1449
1388,1452
1388,1454
1388,1457
791,1460
1388,1463
1388,1465
1388,1467
1388,1469
1388,1471
1388,1473
1388,1475
1388,1477
1388,1479
1388,1481
1388,1484
1388,1486
1388,1488
1388,1490
1388,1492
99,1494
1388,1496
1388,1498
1388,1500
1388,1502
1388,1504
1388,1506
1388,1509
1388,1511
1388,1513
1388,1515
1388,1517
1388,1519
1388,1521
1388,1523
1388,1525
962,1527
1388,1529
1388,1532
1388,1534
1388,1536
1388,1538
1388,1540
1388,1543
1401,1545
1388,1546
1388,1548
1388,1550
1401,1551
1388,1552
1388,1554
1388,1556
1388,1558
952,1560
1388,1563
1388,1565
1388,1568
1388,1571
1388,1574
1388,1577
1388,1579
1388,1582
1388,1585
1388,1588
1388,1590
281,1593
1388,1596
998,1613
1388,1629
1388,1632
1388,1635
1388,1637
1388,1640
1388,1642
1388,1645
1388,1647
1388,1650
1388,1652
1388,1655
1388,1658
711,1660
1388,1663
1388,1664
1388,1666
1388,1667
1388,1669
1388,1670
1388,1671
1388,1673
1388,1674
1388,1676
1388,1677
1388,1679
1388,1680
1388,1682
1388,1683
1388,1684
1388,1686
1388,1687
1388,1689
1388,1690
1388,1692
1388,1693
322,1695
1388,1696
1388,1697
1388,1698
1388,1699
1388,1700
1388,1702
1388,1703
1388,1704
1460,1708
1460,1709
1460,1709
1460,1716
1460,1716
1460,1717
1460,1723
1460,1724
1460,1729
1460,1729
1460,1730
1460,1733
1460,1734
1460,1735
1460,1736
1460,1737
1460,1740
1460,1741
1460,1742
1460,1745
1460,1745
1460,1749
1460,1750
1460,1750
1460,1753
1460,1754
1460,1755
1460,1758
1460,1758
1460,1761
1460,1762
1460,1763
1460,1765
1460,1765
1460,1766
1460,1771
1460,1772
1460,1772
1460,1779
1460,1779
1459,1780
1460,1786
1460,1787
1460,1788
1460,1792
1460,1793
1460,1796
1460,1797
1460,1798
1460,1799
1460,1800
1460,1801
1460,1804
1460,1805
1460,1805
1460,1809
1460,1809
1460,1810
1460,1814
1460,1814
1460,1815
1460,1818
1460,1819
1460,1819
1460,1822
1460,1822
1460,1826
1459,1827
1460,1827
1460,1829
1460,1830
1460,1830
1460,1836
1460,1836
1460,1837
1460,1843
1460,1844
1460,1845
1460,1851
1460,1851
1475,1860
1460,1860
1460,1861
1460,1861
1460,1862
1460,1863
1460,1863
1460,1864
1460,1867
1456,1868
1460,1869
1460,1872
1460,1872
1460,1873
1473,1877
1460,1877
1460,1881
1460,1882
1460,1882
1459,1885
1460,1885
1460,1886
1460,1890
1460,1891
1460,1891
1460,1893
1460,1894
1460,1894
1460,1899
1460,1900
1460,1901
1460,1906
1460,1907
1460,1914
1460,1915
1460,1915
1460,1923
1460,1924
1460,1925
1460,1925
1455,1926
1460,1926
1460,1927
1460,1928
1460,1928
1460,1931
1460,1932
1460,1936
1460,1936
1460,1937
1460,1941
1460,1941
1460,1942
1460,1946
1460,1946
1460,1947
1460,1949
1460,1950
1460,1950
1460,1954
1460,1955
1460,1955
1460,1958
1460,1958
1460,1959
1459,1963
1460,1964
1460,1970
1460,1971
1460,1972
1460,1972
1460,1978
1460,1979
1460,1980
1460,1990
1460,1990
1460,1991
1460,1991
1460,1992
1460,1993
1460,1993
1460,1994
1460,1999
1460,1999
1460,2000
1460,2004
1460,2004
1459,2005
1460,2009
1460,2009
1460,2010
1460,2012
1460,2013
1459,2013
1460,2015
1460,2016
1460,2019
43,2019
1118,2029
848,2067
1477,2072
0,2092
696,2096
0,2106
0,2128
977,2129
0,2139
0,2154
947,2163
0,2179
0,2189
902,2196
0,2206
1477,2226
856,2229
1271,2263
0,2273
0,2289
1345,2296
1388,2329
85,2346
1388,2363
208,2379
1388,2396
0,2406
0,2409
44,2413
1388,2429
192,2446
0,2461
1388,2463
0,2479
158,2479
0,2489
1388,2496
272,2513
1388,2529
0,2539
141,2546
0,2562
1388,2563
0,2573
506,2579
1388,2596
535,2613
0,2623
1388,2629
0,2646
505,2646
0,2656
1388,2663
577,2679
1388,2696
0,2706
571,2713
1388,2729
765,2746
1388,2763
737,2779
0,2789
0,2792
1388,2796
886,2818
1460,2851
841,2853
1388,2863
943,2879
1460,2916
747,2926
1388,2929
1460,2968
1211,2978
1269,2988
1388,2996
1460,3051
1460,3052
