445,1065
0,1075
463,1096
0,1106
496,1130
539,1163
0,1173
0,1195
360,1196
561,1230
879,1263
0,1292
0,1293
852,1296
856,1330
1147,1363
493,1396
0,1428
816,1430
0,1440
0,1461
0,1463
670,1463
870,1496
512,1530
0,1540
0,1547
793,1563
605,1596
642,1630
0,1661
615,1663
0,1673
1004,1696
0,1728
910,1730
0,1746
0,1748
1386,1763
7,1780
298,1796
672,1830
0,1840
0,1848
344,1863
813,1896
567,1930
0,1950
0,1960
905,1963
814,1996
1049,2030
0,2057
0,2060
464,2063
638,2096
684,2130
0,2140
0,2148
845,2163
577,2196
833,2230
0,2261
924,2263
0,2273
887,2296
0,2328
227,2330
0,2346
0,2348
817,2363
596,2396
711,2430
0,2446
0,2448
555,2463
0,2495
874,2496
0,2506
0,2521
1000,2530
0,2540
950,2563
447,2596
697,2630
0,2661
670,2663
810,2696
0,2728
948,2730
0,2740
778,2763
927,2796
910,2830
0,2861
505,2863
0,2873
549,2896
0,2928
770,2930
0,2946
0,2948
654,2963
847,2996
859,3030
0,3045
0,3047
633,3063
537,3096
564,3130
0,3158
0,3160
420,3163
606,3196
733,3230
336,3263
0,3294
664,3296
0,3306
573,3330
0,3361
549,3363
0,3379
0,3381
399,3396
394,3430
0,3452
489,3463
517,3496
854,3530
0,3561
639,3563
0,3573
912,3596
0,3628
871,3630
0,3646
0,3647
453,3663
915,3696
819,3730
0,3745
0,3748
692,3763
933,3796
795,3830
0,3845
0,3848
1161,3863
896,3896
548,3930
0,3961
870,3963
0,3973
686,3996
0,4028
835,4030
0,4046
0,4048
887,4063
741,4096
820,4130
0,4145
0,4147
1047,4163
487,4196
840,4230
0,4261
656,4263
0,4273
794,4296
0,4328
918,4330
0,4346
0,4347
907,4363
911,4396
1159,4430
0,4445
0,4448
689,4463
0,4495
845,4496
0,4506
0,4520
710,4530
0,4540
983,4563
759,4596
628,4630
0,4661
673,4663
0,4673
1018,4696
0,4728
571,4730
0,4746
0,4748
662,4763
781,4796
0,4819
835,4830
811,4863
897,4896
0,4928
687,4930
0,4940
1142,4963
0,4994
398,4996
0,5013
0,5014
607,5030
761,5063
834,5096
0,5112
0,5114
800,5130
0,5161
612,5163
0,5173
0,5187
642,5196
0,5206
883,5230
610,5263
596,5296
0,5328
773,5330
0,5340
699,5363
0,5394
597,5396
0,5413
0,5414
753,5430
887,5463
0,5486
714,5493
831,5496
565,5530
778,5563
0,5591
0,5593
806,5596
750,5630
0,5646
777,5663
603,5696
1206,5730
0,5761
990,5763
0,5773
762,5796
0,5828
615,5830
0,5846
0,5847
938,5863
814,5896
832,5930
0,5945
0,5959
728,5963
902,5996
1217,6030
0,6057
0,6059
1094,6063
680,6096
766,6130
729,6163
0,6194
722,6196
0,6206
0,6228
798,6230
0,6240
894,6263
1004,6296
0,6306
0,6314
685,6330
706,6363
871,6396
0,6428
790,6430
0,6440
864,6463
0,6494
902,6496
0,6513
0,6514
885,6530
1066,6563
675,6596
0,6612
0,6626
787,6630
824,6663
896,6696
0,6724
0,6726
754,6730
886,6763
776,6796
1102,6830
0,6861
368,6863
0,6873
0,6894
678,6896
533,6930
985,6963
0,6992
0,6993
513,6996
1211,7030
718,7063
713,7096
0,7128
359,7130
0,7140
0,7161
609,7163
0,7173
639,7196
538,7230
539,7263
0,7294
889,7296
0,7306
755,7330
0,7361
1146,7363
0,7379
0,7381
390,7396
776,7430
572,7463
0,7479
0,7481
841,7496
800,7530
613,7563
0,7579
0,7581
1170,7596
1212,7630
0,7654
400,7663
872,7696
736,7730
0,7761
932,7763
0,7773
803,7796
0,7828
885,7830
0,7846
0,7848
1006,7863
842,7896
727,7930
0,7945
0,7959
687,7963
792,7996
836,8030
0,8057
0,8059
938,8063
817,8096
864,8130
1040,8163
0,8194
598,8196
0,8206
0,8228
842,8230
0,8240
819,8263
927,8296
0,8306
0,8323
893,8330
895,8363
868,8396
0,8420
0,8426
806,8430
700,8463
861,8496
808,8530
0,8561
0,8561
797,8563
870,8596
755,8630
896,8663
0,8695
1010,8696
0,8706
781,8730
0,8761
590,8763
0,8779
0,8781
784,8796
589,8830
962,8863
0,8880
0,8881
614,8896
1055,8930
998,8963
0,8994
652,8996
0,9006
459,9030
0,9061
786,9063
0,9079
0,9081
642,9096
756,9130
655,9163
0,9173
0,9181
927,9196
740,9230
