0,1116
0,1148
0,1171
0,1214
0,1638
0,1655
0,1661
0,1886
0,2054
0,2072
0,2105
0,2190
0,2205
0,2228
0,2605
0,2626
0,2896
0,2909
0,3143
0,3150
0,3341
0,3347
0,3600
0,3612
0,3842
0,3844
0,4086
0,4096
0,4414
0,4434
0,4708
0,4728
0,5002
0,5026
0,5305
0,5309
0,5594
0,5608
0,6013
0,6016
0,6323
0,6333
0,6562
0,6573
0,6775
0,6800
0,7042
0,7059
0,7380
0,7400
0,7669
0,7683
0,8265
0,8265
0,8342
0,8362
0,8537
0,8547
0,8812
0,8822
0,9071
0,9078
0,9356
0,9366
0,9621
0,9641
0,9866
0,9886
0,10136
0,10156
0,10454
0,10474
0,10791
0,10815
0,11055
0,11065
0,11314
0,11345
0,11543
0,11556
0,11694
0,11723
0,11991
0,11992
0,16971
0,16993
0,17038
0,17088
0,17105
0,17172
0,17193
0,17393
0,17416
0,17572
0,17583
0,17738
0,17749
0,17905
0,17916
0,18049
0,18050
0,18194
0,18194
0,18327
0,18328
0,18460
0,18460
0,18616
0,18638
0,18760
0,18762
0,18883
0,18884
0,19113
0,19117
0,19363
0,19370
0,19416
0,19438
0,19549
0,19560
0,19660
0,19694
0,19794
0,19805
0,19963
